customer_id,name,gender,age,income,occupation,city,account_type,account_tenure,balance,has_loan,has_credit_card,has_investment,last_marketing_response,email,mobile_no
B39-CUST018,Maraicia Miller,female,42,62000.7,Nurse,Charlotte,current,14,12000.25,False,True,False,none,maraiciamiller.b39c@yahoo.com,8356097341
B67-003,Noyic Lopez,female,31,85042.3,Data Analyst,Philadelphia,savings,9,22000.03,False,False,False,none,noyiclopez.b670@yahoo.com,7354340834
B24-0045678,Johnlansl,male,46,56000.4,Business Analyst,Austin,savings,9,16439.38,False,True,False,none,johnlansl.b240@gmail.com,8948661019
B97-134,Samuel Taylor,female,41,60585.0,Teacher,Seattle,current,18,21333.58,True,True,False,positive,samueltaylor.b971@yahoo.com,8341159303
B58-CUST013,Olivia Lopez,female,23,32008.7,Graphic Designer,Seattle,savings,1,4083.41,False,False,False,none,olivialopez.b58c@gmail.com,9441831822
B36-CUST018,Henry Lopez,female,23,54275.5,Event Planner,Denver,savings,1,3061.21,False,True,False,none,henrylopez.b36c@yahoo.com,8365744509
B14-CUST005,William Carter,male,42,78000.0,Consultant,Atlanta,current,14,23406.1,True,True,True,negative,williamcarter.b14c@gmail.com,8519574565
B1B85-0434,L Mooreice,female,36,47172.5,Pharmacist,Los Angeles,salary,5,22000.01,False,True,True,none,lmooreice.b1b8@yahoo.com,8491429717
B101-018,James Lopez,male,26,38000.2,Photographer,Los Angeles,current,2,8000.59,False,True,False,negative,jameslopez.b101@outlook.com,8582542573
B25-CUST008,Evelyn Garcia,other,49,88000.1,Product Manager,San Diego,premium,16,405021.55,True,True,True,positive,evelyngarcia.b25c@outlook.com,8969365053
B65-CUSTCUST009,James E Harris,female,33,58194.5,Legal Advisor,San Diego,savings,4,36411.77,False,False,False,none,jameseharris.b65c@gmail.com,9917345629
B25-02339,Oliviaank,male,56,82791.2,Professor,Las Vegas,premium,29,405082.42,True,True,True,positive,oliviaank.b250@gmail.com,7869429631
B21-0414,Nicreeen,male,50,105651.2,Mechanical Engineer,Miami,premium,20,382996.41,True,True,True,negative,nicreeen.b210@mail.com,7722224002
B7-04345,Viciia Martinez,female,48,90438.1,Architect,Washington,savings,11,12000.1,False,True,True,none,viciiamartinez.b704@gmail.com,8450335412
B24-00420324,Sof Garcia,male,38,55185.6,Mechanical Engineer,Los Angeles,salary,9,18548.0,False,True,False,negative,sofgarcia.b240@outlook.com,9659697000
B94-03345,Meganer,male,38,55615.0,Financial Advisor,Columbus,current,9,35622.64,True,True,False,positive,meganer.b940@mail.com,7447671942
B42-CUST005,Sophia Miller,male,37,52115.3,Sales Manager,Denver,current,7,22000.06,True,True,True,positive,sophiamiller.b42c@outlook.com,7282861045
B98-034,Amelia Robinson,other,44,62000.3,HR Specialist,Las Vegas,current,16,12000.18,True,True,True,negative,ameliarobinson.b980@outlook.com,8939465928
B15-11008,Jacob Lewis,male,59,72000.0,Engineer,New York,current,12,23638.1,True,True,True,negative,jacoblewis.b151@mail.com,9837117357
B101-CUST014,Evelyn Smith,female,27,40675.5,Research Scientist,New York,salary,3,18000.01,False,True,False,negative,evelynsmith.b101@outlook.com,7621576923
B57B69-01345,Liamarlla,female,42,58312.2,Professor,Philadelphia,savings,9,14000.24,False,False,True,none,liamarlla.b57b@gmail.com,8816263019
B27n-014,Geuri,male,58,102000.4,CEO,New York,savings,10,30623.24,False,True,True,positive,geuri.b27n@yahoo.com,8496387468
B63-014,Sarah Hher,male,58,102000.1,Lawyer,Charlotte,current,22,406772.27,True,True,True,positive,sarahhher.b630@gmail.com,7768199467
B40-CUST015,Danielner,male,48,88000.0,Sales Executive,Seattle,premium,17,38977.65,True,True,True,positive,danielner.b40c@mail.com,8328880119
B30-052,Sophy Lee,male,39,73000.1,Sales Executive,Seattle,current,7,22000.07,True,True,True,positive,sophylee.b300@outlook.com,7676013385
B79-034563,Ella Lewis,male,34,62000.0,Senior Manager,Phoenix,current,8,18000.02,False,True,False,none,ellalewis.b790@yahoo.com,9561678273
B101-011,Ethan Wilson,male,60,95000.0,Retired,Miami,current,20,30832.49,False,False,True,negative,ethanwilson.b101@outlook.com,7517526159
B60-117,Jacob Davis,male,34,72000.0,Architect,Portland,savings,6,22000.09,False,True,True,negative,jacobdavis.b601@mail.com,7874023961
CUST000024,Benjamin,female,35,65139.1,Project Manager,Seattle,current,5,23882.81,True,True,False,none,benjamin.b781@mail.com,9204730587
B44-020,Emilyef Wilson,male,46,88000.0,Financial Advisor,Phoenix,premium,17,259014.95,True,True,True,negative,emilyefwilson.b440@yahoo.com,7254936165
B19-008,Geurvanner,female,29,49060.6,HR Specialist,Denver,salary,3,18000.36,False,True,False,positive,geurvanner.b190@mail.com,7126684099
B33-014,Charlotte W,female,26,61423.0,Architect,Detroit,premium,3,19557.34,False,True,True,positive,charlottew.b330@yahoo.com,8574898559
B72-012334,M Pexen,male,31,50731.1,Accountant,Atlanta,savings,9,23923.75,True,True,True,none,mpexen.b720@gmail.com,8501438483
B90-017,Bphie P Martin,female,40,53756.4,Professor,Portland,current,12,27289.9,False,True,False,none,bphiepmartin.b900@yahoo.com,8583006302
B19-041,David Taylor,female,48,80639.4,IT Specialist,Dallas,current,10,25000.45,True,True,True,positive,davidtaylor.b190@outlook.com,7540236315
B47-006,L Johnson,male,42,78000.4,Marketing Manager,San Francisco,current,12,36829.97,True,True,True,negative,ljohnson.b470@mail.com,8311560311
B21-01012,Milya Wilson,female,33,47352.0,Teacher,Denver,savings,7,18000.44,False,True,False,none,milyawilson.b210@gmail.com,7342632750
CUST000025,Alice Walker,female,38,85103.8,Graphic Designer,Seattle,salary,9,18151.04,False,True,True,negative,alicewalker.b890@mail.com,7148851373
B52-008,Victoriaeas,female,28,48000.1,Marketing Manager,Austin,salary,3,8846.3,False,False,True,positive,victoriaeas.b520@gmail.com,7665576210
B51-1,R Smith,male,35,53010.4,Web Developer,New York,current,5,14000.51,True,True,False,none,rsmith.b511@yahoo.com,8234199998
B55-033456,Grace Brown,female,39,57939.9,Graphic Designer,Seattle,savings,9,16436.06,False,True,False,none,gracebrown.b550@gmail.com,9501244431
B89-006,Michael Msah,female,36,95000.0,Legal Advisor,Houston,premium,12,500000.0,False,True,False,none,michaelmsah.b890@yahoo.com,8545491300
B87-171-1011,Ethan Johnson,female,55,75867.0,Professor,Charlotte,premium,20,403470.44,True,True,True,positive,ethanjohnson.b871@mail.com,7519071986
B21-0056,M Anderson,male,31,85854.9,Engineer,Charlotte,current,6,9060.0,True,True,True,positive,manderson.b210@yahoo.com,9395935503
B31-006,William Lopez,male,36,58343.0,Data Analyst,Columbus,current,8,11661.28,True,True,False,positive,williamlopez.b310@yahoo.com,9814577898
B97-1002h,Ch Walker,female,39,49234.5,Marketing Manager,New York,savings,4,13314.13,False,True,False,positive,chwalker.b971@outlook.com,8784083189
B75-02012,Emily Lopez,female,26,90717.8,Architect,Detroit,savings,2,8000.0,False,True,False,none,emilylopez.b750@outlook.com,7751264819
B79-0366778,P E Ey Williams,female,38,64745.6,Marketing Manager,Philadelphia,savings,5,18000.38,False,False,False,none,peeywilliams.b790@outlook.com,7128153853
B69-014,Ella Ng Garcia,male,48,80328.2,Financial Analyst,Chicago,salary,11,159767.28,True,False,False,none,ellanggarcia.b690@yahoo.com,9162329381
B66-006,N Noans,other,47,95000.0,Product Manager,Detroit,premium,7,40234.99,False,True,True,none,nnoans.b660@mail.com,9129458967
B35-CUST001,Phartres,female,29,43369.5,Graphic Designer,Austin,current,3,5462.04,False,True,False,negative,phartres.b35c@outlook.com,8904317080
B73-CUST004,Sophia Robinson,male,45,72000.4,Software Engineer,New York,savings,5,15000.35,False,True,False,none,sophiarobinson.b73c@gmail.com,8789024137
James8-005,Jacob White,male,40,120872.4,Accountant,Seattle,current,12,29554.41,False,True,False,positive,jacobwhite.jame@outlook.com,8337240580
B89-014,Narah Davis,male,45,92640.9,HR Manager,Atlanta,savings,10,86456.11,True,True,False,none,narahdavis.b890@outlook.com,9535032364
B37-1007,Evelyn White,female,55,95000.0,Business Analyst,Chicago,premium,15,259220.49,True,True,True,positive,evelynwhite.b371@outlook.com,9897791128
B46-100109I,Jourfe King,male,39,56000.2,Data Scientist,San Francisco,savings,9,22000.03,True,True,True,negative,jourfeking.b461@yahoo.com,9690146688
B20-016032,Soie,male,53,95000.0,Consultant,Dallas,premium,16,204826.37,True,True,True,positive,soie.b200@outlook.com,7800813281
B80-001299,Rtoberts,male,52,91126.0,Doctor,Detroit,premium,15,254693.61,False,True,True,positive,rtoberts.b800@yahoo.com,9383673078
B85-CUST006,Jooir Smith,female,37,70952.8,Teacher,San Francisco,current,2,18000.4,False,True,False,none,jooirsmith.b85c@gmail.com,7851401394
B77-005,Miaat,female,41,60944.9,Data Analyst,Fort Worth,current,4,10211.84,False,True,False,none,miaat.b770@yahoo.com,7963661003
Amelia,B89-Cust001,male,55,55092.5,Entrepreneur,Boston,current,11,19686.25,True,True,False,negative,b89cust001.amel@gmail.com,8879633630
B15-CUST007,James Patel,female,39,45446.0,Data Analyst,Los Angeles,current,9,8000.42,False,False,True,none,jamespatel.b15c@yahoo.com,7737259726
B60-0578,Jacob P,female,35,60389.4,Project Manager,Detroit,current,9,20061.1,True,True,False,none,jacobp.b600@gmail.com,7278654023
B29-013,Sophia Martin,male,60,64862.0,Retired,Phoenix,premium,22,312897.28,False,True,True,positive,sophiamartin.b290@gmail.com,9991692603
B9-CUST010,Danel Wh,female,38,47851.2,Chef,Phoenix,salary,8,15000.05,False,True,False,none,danelwh.b9cu@mail.com,9155365752
B63-1022011,Benjamin Anderson,female,52,88000.3,Legal Advisor,Detroit,premium,14,314539.93,False,True,True,positive,benjaminanderson.b631@yahoo.com,8162380136
B1-CUST005,Emily Neahayan,male,50,54975.5,Business Owner,Houston,savings,1,17802.54,False,False,False,none,emilyneahayan.b1cu@yahoo.com,8929853713
B40-0327,Ale Wilson,male,46,60053.0,Engineer,Charlotte,current,14,19383.06,True,True,False,none,alewilson.b400@gmail.com,7602820543
B0-CUST017,Ella Davis,female,40,47196.3,Data Analyst,Columbus,current,6,10363.92,False,True,False,none,elladavis.b0cu@gmail.com,8878670982
B96-001,Sarel Smith,female,33,53719.7,Architect,Nashville,savings,3,12000.27,False,True,True,positive,sarelsmith.b960@gmail.com,7421630301
B101-002,Mia Young,female,41,61082.5,Teacher,Atlanta,current,9,9822.74,False,True,False,none,miayoung.b101@outlook.com,9395529216
B42-002,Isabella Nguyen,male,50,61024.7,Accountant,San Diego,current,8,30036.22,False,True,False,none,isabellanguyen.b420@yahoo.com,8228971924
B66-1CUST007,Emma White,female,38,78000.0,HR Specialist,New York,current,7,29331.81,False,True,False,positive,emmawhite.b661@mail.com,9250157675
B67-018,Amelia Garcia,male,24,72000.4,Research Scientist,Seattle,salary,3,8000.21,False,True,False,positive,ameliagarcia.b670@mail.com,8363558499
B37-016,Jourhanner,female,38,65372.6,UX Designer,Atlanta,savings,8,22000.02,False,True,False,none,jourhanner.b370@gmail.com,7831905685
B47-020,B54Gorhan,male,63,42975.7,Intern,Philadelphia,savings,25,15084.55,False,False,False,none,b54gorhan.b470@mail.com,9446726133
B45-1008,Ella Eonll,female,40,68067.2,HR Specialist,Philadelphia,savings,10,50271.93,False,True,False,positive,ellaeonll.b451@yahoo.com,9780871208
B52-018,Olivia Pator,female,47,65054.0,HR Manager,Houston,current,10,29514.0,True,True,True,positive,oliviapator.b520@yahoo.com,7333931059
B51-1004or,P Scottn Wilson,female,27,70916.9,Data Analyst,Orlando,savings,1,5508.11,False,True,False,negative,pscottnwilson.b511@outlook.com,7397753734
B55-009,David G,male,46,58767.2,Product Manager,Denver,savings,9,13288.16,False,True,True,positive,davidg.b550@gmail.com,8239120323
B30-005,Ethan Clark,male,60,108309.0,Professor,Atlanta,premium,22,204394.43,True,True,True,positive,ethanclark.b300@mail.com,9398770139
B50-00126,Sofaria Scott,female,33,53557.6,Graphic Designer,Miami,current,5,17637.69,False,True,False,none,sofariascott.b500@outlook.com,9909390668
B92-CUST019,James Gen,male,34,60787.6,Software Engineer,New York,current,10,31460.06,True,True,False,positive,jamesgen.b92c@outlook.com,7481726241
B34-03030,David Ngson,female,33,37438.4,HR Manager,Nashville,savings,5,15000.12,False,False,False,negative,davidngson.b340@yahoo.com,8951581566
B92-010,Hperarlo King,male,45,72000.1,Mechanical Engineer,Seattle,salary,13,150242.61,False,True,False,negative,hperarloking.b920@outlook.com,8206974744
B8-CUST244,Isabella Miller,male,55,95000.0,Project Manager,Miami,salary,25,122492.57,True,True,True,positive,isabellamiller.b8cu@outlook.com,7894899042
B25-010,Charlotteat,male,45,88000.2,Accountant,Miami,current,10,56868.63,True,True,True,negative,charlotteat.b250@mail.com,8704946160
B18-CUST016,Ameliai,female,40,64082.4,HR Manager,Atlanta,savings,11,3194.6,False,False,True,positive,ameliai.b18c@mail.com,7319684388
B85-1023,C Young,female,34,72000.2,Marketing Manager,Seattle,savings,4,16320.79,False,True,False,none,cyoung.b851@gmail.com,7784130713
B101-CUST036,Sofariolrez,male,62,95000.0,Retired,Miami,premium,15,325738.41,False,True,True,negative,sofariolrez.b101@mail.com,9808799412
B21-00478,Amelia N Pan,female,27,40611.3,Journalist,Seattle,savings,2,2575.23,False,True,False,positive,amelianpan.b210@yahoo.com,8333493454
B58-00,Sophia Walker,male,44,86788.1,Engineer,Miami,savings,12,120516.21,False,False,False,negative,sophiawalker.b580@mail.com,8627100225
B30-CUST0001,Emma Martinez,female,31,51111.7,Business Analyst,Las Vegas,current,7,22000.04,False,True,True,positive,emmamartinez.b30c@mail.com,7458870894
B26-009,Jack Moorejackson,female,46,58720.7,Data Analyst,Denver,savings,9,13019.47,False,True,True,none,jackmoorejackson.b260@gmail.com,9337601429
B73-02234,Ella Young,female,26,45029.1,UX Designer,Boston,savings,3,10595.1,False,True,False,negative,ellayoung.b730@gmail.com,9409024967
B40-CUST004,Sof Wilson,male,50,88000.2,Business Owner,Philadelphia,premium,12,40209.92,True,True,True,positive,sofwilson.b40c@gmail.com,8923176308
B5-019,Jacob Young,female,28,47321.6,Graphic Designer,Charlotte,salary,2,8000.15,False,True,False,none,jacobyoung.b501@mail.com,9329751891
B43-009,Alehanander Lee,male,63,76184.4,Pharmacist,Charlotte,premium,25,63006.74,False,True,True,positive,alehananderlee.b430@yahoo.com,9392040170
B38-CUST006,Michael Walker,male,50,120467.4,Retired,San Jose,premium,25,337753.94,True,True,True,negative,michaelwalker.b38c@outlook.com,8950240285
B62-CUST014d7,Loxenen,other,23,31312.0,Research Scientist,Denver,salary,3,9967.79,False,False,False,none,loxenen.b62c@gmail.com,7316253482
B7-03634,Liam King,male,60,69979.7,Retired Engineer,Portland,premium,13,258541.01,False,True,True,negative,liamking.b703@mail.com,8468024668
B22-015,Jacob Ge,male,50,75616.0,Engineer,Miami,current,16,22000.05,False,True,False,none,jacobge.b220@gmail.com,7748112111
B29-020,Amelia Anderson,male,33,57021.4,Mechanical Engineer,Miami,savings,5,20050.9,False,True,True,positive,ameliaanderson.b290@outlook.com,7218708445
B66-CUST0030,Saria Pey Young,female,39,73000.0,Data Analyst,Detroit,premium,7,14000.48,False,True,True,negative,sariapeyyoung.b66c@mail.com,8225075265
B2o-003,N Garciats,other,26,52789.9,Marketing Specialist,New York,current,4,7461.85,False,True,False,none,ngarciats.b2o0@mail.com,8190965428
B87-1011,S Martinoionerd,female,38,47043.1,Data Analyst,Baltimore,savings,5,14000.11,False,True,False,negative,smartinoionerd.b871@outlook.com,8621827648
B85-008,Evelyn Moore,male,39,48000.0,Project Manager,Indianapolis,current,16,13276.98,True,True,True,positive,evelynmoore.b850@mail.com,9106283883
current3-012,Amelia Brown,female,27,35106.0,Research Scientist,Boston,savings,4,7065.03,False,True,False,none,ameliabrown.curr@gmail.com,8211922907
B23-CUST009,Jack Young,female,50,67000.6,Lawyer,Atlanta,premium,18,40452.24,False,True,True,none,jackyoung.b23c@yahoo.com,8288557870
B85-0099i,Ch Smith,female,27,42315.3,Content Writer,San Francisco,premium,2,7477.33,False,True,True,positive,chsmith.b850@mail.com,9900268307
B24-000,L Martinez,female,26,47874.6,Content Writer,Atlanta,salary,2,9907.14,False,True,False,negative,lmartinez.b240@yahoo.com,7996001801
B32-CUST015,Charlotte Smith,male,63,106997.5,Retired Engineer,Los Angeles,premium,20,206234.5,False,True,True,negative,charlottesmith.b32c@mail.com,7721583628
B30-CUST007,William Smith,female,36,51297.7,Legal Advisor,San Diego,salary,7,16461.12,False,True,False,none,williamsmith.b30c@gmail.com,9405930608
B39-001,Evelyn King,male,47,80028.3,Software Engineer,San Francisco,savings,11,20017.28,False,True,True,positive,evelynking.b390@gmail.com,9230163336
B47-01778,Sophia Williams,male,59,73000.0,Doctor,Detroit,salary,16,32068.08,True,True,True,negative,sophiawilliams.b470@outlook.com,9125971606
B76-CUST001,M Robinson,other,39,60111.8,Product Manager,Salt Lake City,current,10,18000.16,False,True,True,negative,mrobinson.b76c@yahoo.com,9238305534
B65-02345,Pharirevk Patel,female,26,42700.4,Research Scientist,San Diego,premium,3,9260.48,False,True,True,positive,pharirevkpatel.b650@yahoo.com,8625790358
B61-019,G,female,31,47297.2,Pharmacist,Miami,current,6,25000.21,False,True,False,none,g.b610@mail.com,8675223131
B77-005678,Oliver Hernandez,male,63,107109.6,Retired,Miami,premium,22,332817.61,False,True,True,positive,oliverhernandez.b770@mail.com,7455346138
B94-001,Amelia N Smith,male,52,90788.8,Business Owner,Houston,savings,10,35568.38,True,True,True,none,ameliansmith.b940@mail.com,7130140148
B77-012,Dans,male,47,68428.9,Project Manager,Dallas,savings,12,40038.64,True,True,True,positive,dans.b770@mail.com,9793142711
B101-CUST002,Olivia Harris,female,46,68294.2,HR Manager,Phoenix,salary,12,12000.19,False,True,True,positive,oliviaharris.b101@outlook.com,9697692335
B29-0017,N W Perez,male,47,78000.3,Operations Manager,Boston,current,11,22000.07,True,True,True,negative,nwperez.b290@outlook.com,7352933592
B9-15O,Eliid,female,37,55734.6,Architect,Portland,savings,7,22000.02,False,True,False,none,eliid.b915@mail.com,9256318934
B493-CUST013,Veogeiah King,male,29,52990.9,Graphic Designer,Austin,salary,5,8000.05,False,False,True,negative,veogeiahking.b493@yahoo.com,8992524182
B4-016,K0S Np Prez,female,27,48000.4,Marketing Manager,Denver,savings,3,13385.81,False,True,False,none,k0snpprez.b401@mail.com,8183040033
B77-009,Loahatht A,other,36,64517.9,Nurse,Boston,current,7,9786.14,False,True,False,none,loahathta.b770@gmail.com,7551146923
B38-CUST015,William Brown,female,23,35266.2,Student,Las Vegas,salary,2,2000.0,False,True,False,none,williambrown.b38c@yahoo.com,8918809758
